42.862,1.925,1.122,42.9198736368131
42.862,2.017,1.334,42.9301629277132
42.838,2.013,1.307,42.9051822277916
42.815,2.024,1.291,42.882251363472
42.807,2.009,1.275,42.8730796071381
42.803,2.002,1.248,42.8679637608319
42.803,1.994,1.24,42.8673587359893
42.811,1.974,1.217,42.8737622095379
42.823,1.959,1.2,42.8845777640401
42.838,1.94,1.189,42.8983865081194
42.862,1.929,1.157,42.9209824444875
42.9,1.906,1.138,42.9573961035815
42.885,1.994,1.287,42.9506185054418
42.854,1.998,1.276,42.9195234829093
42.834,2.009,1.26,42.8995948349166
42.827,1.993,1.247,42.891479188762
42.819,1.986,1.22,42.882389823796
42.819,1.978,1.216,42.8819064524888
42.827,1.963,1.196,42.8886431820826
42.838,1.952,1.185,42.8988201819118
42.854,1.936,1.181,42.9139624481357
42.877,1.921,1.157,42.9356031633422
42.913,1.91,1.149,42.9708490723653
42.901,1.971,1.239,42.9641218111112
42.87,1.998,1.24,42.9344442609893
42.846,2.002,1.228,42.9103216487595
42.83,1.99,1.221,42.8935874111737
42.83,1.983,1.197,42.8925867487611
42.831,1.967,1.196,42.8928206813215
42.838,1.952,1.181,42.8987098757061
42.846,1.936,1.173,42.9057541712065
42.866,1.925,1.177,42.9253411168741
42.889,1.91,1.162,42.9472311680276
42.916,1.891,1.161,42.9733272856548
42.901,1.963,1.212,42.9629853944067
42.873,1.974,1.216,42.9356432466081
42.85,1.986,1.22,42.9133440318976
42.839,1.978,1.22,42.9019906880788
42.835,1.97,1.201,42.8970922790811
42.834,1.959,1.205,42.8957021390255
42.838,1.944,1.193,42.8986786393241
42.85,1.929,1.189,42.9098737122355
42.866,1.917,1.196,42.9255082788777
42.881,1.906,1.185,42.9396928493905
42.917,1.902,1.2,42.9758826901787
42.889,1.974,1.15,42.9498020600794
42.866,1.982,1.165,42.9276077250992
42.849,1.983,1.182,42.9111432380914
42.842,1.978,1.177,42.903785112738
42.838,1.974,1.162,42.8991977081157
42.838,1.955,1.17,42.8985450685685
42.846,1.944,1.161,42.905789504448
42.85,1.925,1.157,42.9088193032621
42.862,1.921,1.165,42.9208400430374
42.878,1.902,1.165,42.9359722493855
42.897,1.91,1.193,42.9560700949237
42.85,1.994,1.111,42.9107545610655
42.85,1.994,1.13,42.9112506925631
42.85,1.986,1.154,42.9115184070664
42.842,1.978,1.154,42.9031603031758
42.842,1.974,1.138,42.90254868886
42.839,1.955,1.142,42.8987891437509
42.846,1.948,1.138,42.9053547240901
42.849,1.932,1.135,42.9075477043375
42.858,1.933,1.142,42.9167661526355
42.854,1.906,1.138,42.9114576308007
42.854,1.906,1.181,42.9126195075528
42.819,2.021,1.126,42.881453776662
42.846,2.013,1.142,42.9084612751378
42.85,2.005,1.146,42.9121875578489
42.839,2.002,1.134,42.9007445273389
42.838,1.99,1.118,42.8987676746081
42.838,1.974,1.126,42.8982376794199
42.85,1.967,1.123,42.9098207640163
42.858,1.94,1.106,42.9161391553341
42.861,1.936,1.111,42.9190836109067
42.85,1.925,1.086,42.9069635490558
42.803,1.898,1.107,42.8593590946015
42.815,2.024,1.205,42.8797484367621
42.87,2.021,1.157,42.9332038170924
42.869,2.009,1.13,42.9309229111138
42.854,2.002,1.107,42.9150179890444
42.839,1.993,1.094,42.899286777288
42.834,1.978,1.11,42.894010537603
42.846,1.974,1.114,42.9059132055245
42.869,1.967,1.107,42.9283787138531
42.889,1.959,1.082,42.9473482999824
42.881,1.94,1.02,42.9369789458923
42.811,1.906,0.965,42.8642716256791
42.756,2.134,1.283,42.828443597684
42.777,2.138,1.287,42.8497274437073
42.773,2.134,1.29,42.8456250392032
42.768,2.119,1.287,42.8397987156803
42.761,2.123,1.259,42.83217635143
42.761,2.119,1.251,42.8317438706387
42.773,2.108,1.232,42.8426308365861
42.788,2.096,1.228,42.8569031079008
42.788,2.093,1.236,42.8569864666194
42.773,2.077,1.22,42.8407733123481
42.711,2.062,1.192,42.7773564985028
42.78,2.127,1.326,42.8533639869731
42.784,2.127,1.306,42.8567430050395
42.777,2.131,1.294,42.8495895662957
42.776,2.119,1.283,42.8476653506349
42.773,2.115,1.251,42.8435264071481
42.777,2.1,1.243,42.8465491959388
42.785,2.096,1.227,42.8538792876444
42.793,2.089,1.211,42.8610696436755
42.796,2.081,1.208,42.8635910884751
42.796,2.066,1.169,42.8617840622623
42.793,2.055,1.113,42.8567689286068
42.82,2.112,1.337,42.8928958336926
42.804,2.127,1.309,42.8768005569445
